"Dependability and Security in Medical Information System","Human-Computer Interaction. HCI Applications and Services","","","","10.1007/978-3-540-73111-5_63","Xukai ZouYuan-Shun DaiBradley DoebbelingMingrui Qi","2007","http://link.springer.com/chapter/10.1007/978-3-540-73111-5_63","Chapter"
"Examining User Privacy Practices While Shopping Online: What Are Users Looking for?","Human Interface and the Management of Information. Interacting in Information Environments","","","","10.1007/978-3-540-73354-6_87","Kim-Phuong L. VuFredrick P. GarciaDeborah NelsonJohn SulaitisBeth CreekmurVanessa ChambersRobert W. Proctor","2007","http://link.springer.com/chapter/10.1007/978-3-540-73354-6_87","Chapter"
"Synergies Between the Common Criteria and Process Improvement","Software Process Improvement","","","","10.1007/978-3-540-75381-0_4","Miklós BiróBálint Molnár","2007","http://link.springer.com/chapter/10.1007/978-3-540-75381-0_4","Chapter"
"Intrusion Attack Tactics for the Model Checking of e-Commerce Security Guarantees","Computer Safety, Reliability, and Security","","","","10.1007/978-3-540-75101-4_22","Stylianos BasagiannisPanagiotis KatsarosAndrew Pombortsis","2007","http://link.springer.com/chapter/10.1007/978-3-540-75101-4_22","Chapter"
"Empirical Studies on Software Notices to Inform Policy Makers and Usability Designers","Financial Cryptography and Data Security","","","","10.1007/978-3-540-77366-5_31","Jens GrossklagsNathan Good","2007","http://link.springer.com/chapter/10.1007/978-3-540-77366-5_31","Chapter"
"Sensor Networks or Smart Artifacts? An Exploration of Organizational Issues of an Industrial Health and Safety Monitoring System","UbiComp 2007: Ubiquitous Computing","","","","10.1007/978-3-540-74853-3_27","Gerd KortuemDavid AlfordLinden BallJerry BusbyNigel DaviesChristos EfstratiouJoe FinneyMarian Iszatt WhiteKatharina Kinder","2007","http://link.springer.com/chapter/10.1007/978-3-540-74853-3_27","Chapter"
"Bridging Architectural Boundaries Design and Implementation of a Semantic BPM and SOA Governance Tool","Service-Oriented Computing – ICSOC 2007","","","","10.1007/978-3-540-74974-5_49","Christoph F. Strnadl","2007","http://link.springer.com/chapter/10.1007/978-3-540-74974-5_49","Chapter"
"Towards a Framework for Tracking Legal Compliance in Healthcare","Advanced Information Systems Engineering","","","","10.1007/978-3-540-72988-4_16","Sepideh GhanavatiDaniel AmyotLiam Peyton","2007","http://link.springer.com/chapter/10.1007/978-3-540-72988-4_16","Chapter"
"Spatial-Temporal Certification Framework and Extension of X.509 Attribute Certificate Framework and SAML Standard to Support Spatial-Temporal Certificates","Public Key Infrastructure","","","","10.1007/978-3-540-73408-6_23","Ana Isabel González-Tablas FerreresBenjamín Ramos ÁlvarezArturo Ribagorda Garnacho","2007","http://link.springer.com/chapter/10.1007/978-3-540-73408-6_23","Chapter"
"Network Security Improvement with Isolation Implementation Based on ISO-17799 Standard","Network-Based Information Systems","","","","10.1007/978-3-540-74573-0_8","Yeu-Pong LaiJui-Heng Tai","2007","http://link.springer.com/chapter/10.1007/978-3-540-74573-0_8","Chapter"
"Modernising MAC: New Forms for Mandatory Access Control in an Era of DRM","New Approaches for Security, Privacy and Trust in Complex Environments","","","","10.1007/978-0-387-72367-9_37","William J Caelli","2007","http://link.springer.com/chapter/10.1007/978-0-387-72367-9_37","Chapter"
"Trusted Ticket Systems and Applications","New Approaches for Security, Privacy and Trust in Complex Environments","","","","10.1007/978-0-387-72367-9_5","Nicolai KuntzeAndreas U. Schmidt","2007","http://link.springer.com/chapter/10.1007/978-0-387-72367-9_5","Chapter"
"Managing Pervasive Environment Privacy Using the “fair trade” Metaphor","On the Move to Meaningful Internet Systems 2007: OTM 2007 Workshops","","","","10.1007/978-3-540-76890-6_6","Abraham EsquivelPablo A. HayaManuel García-HerranzXavier Alamán","2007","http://link.springer.com/chapter/10.1007/978-3-540-76890-6_6","Chapter"
"A Goal Oriented Approach for Modeling and Analyzing Security Trade-Offs","Conceptual Modeling - ER 2007","","","","10.1007/978-3-540-75563-0_26","Golnaz ElahiEric Yu","2007","http://link.springer.com/chapter/10.1007/978-3-540-75563-0_26","Chapter"
"Usability of Mobile Computing Technologies to Assist Cancer Patients","HCI and Usability for Medicine and Health Care","","","","10.1007/978-3-540-76805-0_19","Rezwan IslamSheikh I. AhamedNilothpal TalukderIan Obermiller","2007","http://link.springer.com/chapter/10.1007/978-3-540-76805-0_19","Chapter"
"SecSDM: A Model for Integrating Security into the Software Development Life Cycle","Fifth World Conference on Information Security Education","","","","10.1007/978-0-387-73269-5_6","Lynn FutcherRossouw von Solms","2007","http://link.springer.com/chapter/10.1007/978-0-387-73269-5_6","Chapter"
"Usability Improvements for WLAN Access","Human-Computer Interaction. Interaction Design and Usability","","","","10.1007/978-3-540-73105-4_61","Kristiina KarvonenJanne Lindqvist","2007","http://link.springer.com/chapter/10.1007/978-3-540-73105-4_61","Chapter"
"Digital Forensic Readiness as a Component of Information Security Best Practice","New Approaches for Security, Privacy and Trust in Complex Environments","","","","10.1007/978-0-387-72367-9_2","C P GroblerC P Louwrens","2007","http://link.springer.com/chapter/10.1007/978-0-387-72367-9_2","Chapter"
"Multi-party, Privacy-Preserving Distributed Data Mining Using a Game Theoretic Framework","Knowledge Discovery in Databases: PKDD 2007","","","","10.1007/978-3-540-74976-9_54","Hillol KarguptaKamalika DasKun Liu","2007","http://link.springer.com/chapter/10.1007/978-3-540-74976-9_54","Chapter"
"Information risk management and compliance — expect the unexpected","BT Technology Journal","","25","1","10.1007/s10550-007-0004-x","M. Drew","2007","http://link.springer.com/article/10.1007/s10550-007-0004-x","Article"
"A risk-driven security analysis method and modelling language","BT Technology Journal","","25","1","10.1007/s10550-007-0016-6","P. KearneyL. Brügger","2007","http://link.springer.com/article/10.1007/s10550-007-0016-6","Article"
"A Semantic Paradigm for Component-Based Specification Integrating a Notion of Security Risk","Formal Aspects in Security and Trust","","","","10.1007/978-3-540-75227-1_3","Gyrd BrændelandKetil Stølen","2007","http://link.springer.com/chapter/10.1007/978-3-540-75227-1_3","Chapter"
"Nymble: Anonymous IP-Address Blocking","Privacy Enhancing Technologies","","","","10.1007/978-3-540-75551-7_8","Peter C. JohnsonApu KapadiaPatrick P. TsangSean W. Smith","2007","http://link.springer.com/chapter/10.1007/978-3-540-75551-7_8","Chapter"
"HILAS Flight Operations Research: Development of Risk/Safety Management, Process Improvement and Task Support Tools","Engineering Psychology and Cognitive Ergonomics","","","","10.1007/978-3-540-73331-7_71","Joan CahillNick Mc DonaldPernilla UlfvengrenFranklyn YoungYeray RamosGabriel Losa","2007","http://link.springer.com/chapter/10.1007/978-3-540-73331-7_71","Chapter"
"Internet Governance : Some Thoughts after the two WSIS","The Information Society: Innovation, Legitimacy, Ethics and Democracy In honor of Professor Jacques Berleur s.j.","","","","10.1007/978-0-387-72381-5_20","Yves Poullet","2007","http://link.springer.com/chapter/10.1007/978-0-387-72381-5_20","Chapter"
"Reconciling Privacy Policies and Regulations: Ontological Semantics Perspective","Human Interface and the Management of Information. Interacting in Information Environments","","","","10.1007/978-3-540-73354-6_80","Olga KrachinaVictor RaskinKatrina Triezenberg","2007","http://link.springer.com/chapter/10.1007/978-3-540-73354-6_80","Chapter"
"Analyzing Network-Aware Active Wardens in IPv6","Information Hiding","","","","10.1007/978-3-540-74124-4_5","Grzegorz LewandowskiNorka B. LucenaSteve J. Chapin","2007","http://link.springer.com/chapter/10.1007/978-3-540-74124-4_5","Chapter"
"Clinical Patient Safety—Achieving High Reliability in a Complex System","Digital Human Modeling","","","","10.1007/978-3-540-73321-8_82","Kathryn RapalaJulie Cowan Novak","2007","http://link.springer.com/chapter/10.1007/978-3-540-73321-8_82","Chapter"
"An Evaluation of Extended Validation and Picture-in-Picture Phishing Attacks","Financial Cryptography and Data Security","","","","10.1007/978-3-540-77366-5_27","Collin JacksonDaniel R. SimonDesney S. TanAdam Barth","2007","http://link.springer.com/chapter/10.1007/978-3-540-77366-5_27","Chapter"
"t-Private and Secure Auctions","Theory and Applications of Models of Computation","","","","10.1007/978-3-540-72504-6_44","Markus HinkelmannAndreas JakobyPeer Stechert","2007","http://link.springer.com/chapter/10.1007/978-3-540-72504-6_44","Chapter"
"Distributed Certified Information Access for Mobile Devices","Information Security Theory and Practices. Smart Cards, Mobile and Ubiquitous Computing Systems","","","","10.1007/978-3-540-72354-7_6","Aniello Del SorboClemente GaldiGiuseppe Persiano","2007","http://link.springer.com/chapter/10.1007/978-3-540-72354-7_6","Chapter"
"“Seeing Is Not Believing But Interpreting”, Inducing Trust Through Institutional Symbolism: A Conceptual Framework for Online Trust Building in a Web Mediated Information Environment","Human Interface and the Management of Information. Interacting in Information Environments","","","","10.1007/978-3-540-73354-6_8","Emma Nuraihan Mior IbrahimNor Laila Md NoorShafie Mehad","2007","http://link.springer.com/chapter/10.1007/978-3-540-73354-6_8","Chapter"
"Preventing Unofficial Information Propagation","Information and Communications Security","","","","10.1007/978-3-540-77048-0_9","Zhengyi LeYi OuyangYurong XuJames FordFillia Makedon","2007","http://link.springer.com/chapter/10.1007/978-3-540-77048-0_9","Chapter"
"Browser-Based Attacks on Tor","Privacy Enhancing Technologies","","","","10.1007/978-3-540-75551-7_12","Timothy G. AbbottKatherine J. LaiMichael R. LiebermanEric C. Price","2007","http://link.springer.com/chapter/10.1007/978-3-540-75551-7_12","Chapter"
"Trust Strategies and Policies in Complex Socio-technical Safety-Critical Domains: An Analysis of the Air Traffic Management Domain","Rapid Integration of Software Engineering Techniques","","","","10.1007/978-3-540-71876-5_4","Massimo Felici","2007","http://link.springer.com/chapter/10.1007/978-3-540-71876-5_4","Chapter"
"Managing Risks in RBAC Employed Distributed Environments","On the Move to Meaningful Internet Systems 2007: CoopIS, DOA, ODBASE, GADA, and IS","","","","10.1007/978-3-540-76843-2_31","Ebru CelikelMurat KantarciogluBhavani ThuraisinghamElisa Bertino","2007","http://link.springer.com/chapter/10.1007/978-3-540-76843-2_31","Chapter"
"SOA and Large Scale and Complex Enterprise Transformation","Service-Oriented Computing – ICSOC 2007","","","","10.1007/978-3-540-74974-5_50","Mansour Kavianpour","2007","http://link.springer.com/chapter/10.1007/978-3-540-74974-5_50","Chapter"
"Locating Family Values: A Field Trial of the Whereabouts Clock","UbiComp 2007: Ubiquitous Computing","","","","10.1007/978-3-540-74853-3_21","Barry BrownAlex S. TaylorShahram IzadiAbigail SellenJoseph Jofish’ KayeRachel Eardley","2007","http://link.springer.com/chapter/10.1007/978-3-540-74853-3_21","Chapter"
"Management and Performance of Virtual and Execution Environments in FAIN","Active Networks","","","","10.1007/978-3-540-71500-9_2","Thomas BeckerLawrence ChengSpyros DenazisDusan GabrijelcicAlex GalisGeorge KaretsosAntonis Lazanakis","2007","http://link.springer.com/chapter/10.1007/978-3-540-71500-9_2","Chapter"
"The How and Why of Incident Investigation: Implications for Health Information Technology","HCI and Usability for Medicine and Health Care","","","","10.1007/978-3-540-76805-0_27","Marilyn Sue Bogner","2007","http://link.springer.com/chapter/10.1007/978-3-540-76805-0_27","Chapter"
"Information Assurance Evaluation for Network Information Systems","Computational Intelligence and Security","","","","10.1007/978-3-540-74377-4_91","Xin LüZhi Ma","2007","http://link.springer.com/chapter/10.1007/978-3-540-74377-4_91","Chapter"
"Interpreting E-Government: Implementation as the Moment of Truth","Electronic Government","","","","10.1007/978-3-540-74444-3_24","Maddalena Sorrentino","2007","http://link.springer.com/chapter/10.1007/978-3-540-74444-3_24","Chapter"
"Dilemmas, uncertainty, risks, and board performance","BT Technology Journal","","25","1","10.1007/s10550-007-0003-y","B. Garratt","2007","http://link.springer.com/article/10.1007/s10550-007-0003-y","Article"
"Turn on Lean Governance ... for Return on Outsourcing","Software Engineering Approaches for Offshore and Outsourced Development","","","","10.1007/978-3-540-75542-5_5","Mohan Kancharla","2007","http://link.springer.com/chapter/10.1007/978-3-540-75542-5_5","Chapter"
"Distributed Dynamic Protection of Services on Ad Hoc and Peer to Peer Networks","IP Operations and Management","","","","10.1007/978-3-540-75853-2_9","Jimmy McGibneyDmitri Botvich","2007","http://link.springer.com/chapter/10.1007/978-3-540-75853-2_9","Chapter"
"10 Heuristics for Designing Administrative User Interfaces – A Collaboration Between Ethnography, Design, and Engineering","Human-Computer Interaction. Interaction Design and Usability","","","","10.1007/978-3-540-73105-4_15","Luke KowalskiKristyn Greenwood","2007","http://link.springer.com/chapter/10.1007/978-3-540-73105-4_15","Chapter"
"Towards Governance Rules and Bylaws for Virtual Breeding Environments","Establishing the Foundation of Collaborative Networks","","","","10.1007/978-0-387-73798-0_10","David RomeroJorge GiraldoNathalie GaleanoArturo Molina","2007","http://link.springer.com/chapter/10.1007/978-0-387-73798-0_10","Chapter"
"On the role of awareness systems for supporting parent involvement in young children’s schooling","Home Informatics and Telematics: ICT for The Next Billion","","","","10.1007/978-0-387-73697-6_7","Vassilis-Javed KhanPanos MarkopoulosBerry Eggen","2007","http://link.springer.com/chapter/10.1007/978-0-387-73697-6_7","Chapter"
